"","WT_rep1","WT_rep2","WT_rep3","14_rep1","14_rep2","14_rep3","15_rep1","15_rep2","15_rep3","16_rep1","16_rep2","16_rep3"
"POT009732",22.4419988714405,0,22.5544520787359,22.6036091413132,22.5913789859455,22.3424794747912,22.7587575472837,22.7561531468129,23.0822419673778,22.7460779774186,22.9666117654114,22.3223738050618
"POT012980",23.3581017074408,23.9862434263616,24.0505096420477,24.1727986048396,23.5864623267975,23.7267120982819,24.1520533115051,23.5451002222421,23.7252564058649,23.9539363823526,23.8090183616661,23.5969613403661
"POT010486",25.7607331429848,26.2445604031446,26.8651412075852,26.0082131701628,26.3552979935066,25.8209690991251,26.1161860880202,25.9014097737555,25.6901116070832,25.8628261293264,25.8560248079471,25.9714746167239
"POT009745",26.6959094159944,26.9658723370922,27.4186046493561,26.6510258439229,26.2056065395906,26.7325978531324,26.3215999146656,26.3880626264467,26.2732341563915,26.3418587879167,26.3113801131112,26.3619542118421
"POT001941",26.2168043137695,26.2808630693266,26.0114799651275,26.1807294393372,25.9678081321435,26.1256950301855,26.3464651735357,26.0485154770708,26.0088756676194,25.9933015718019,25.9958694326282,26.0384402985163
"POT010176",24.5465728109592,25.1697439879016,24.9998954307587,24.6144227378964,24.8639132613604,24.7012874228887,0,24.8721112174227,24.8135757146449,24.4909380113479,24.4440483162438,24.758981143723
"POT003514",22.0220155495568,0,22.3931233212797,22.9396609902729,22.2591409731399,22.6371263147239,22.7465085806305,22.7265250200909,22.8678767117678,22.7998009642811,22.7539316244813,23.057451065473
"POT008216",24.9813300100293,24.3819220532404,24.5716688672146,24.0595319474478,25.1878621891561,24.8499070948123,24.5451591546594,24.9266912384278,24.8804964155492,24.7121411435872,24.5255795909609,24.3670638212586
"POT010805",26.9962574509005,26.6404455290473,27.1079910823664,27.0214692016949,0,26.9009263084334,27.0265435354938,26.6039939112957,26.8560248079471,0,26.7643320257415,26.9800009495568
"POT003395",22.1609719137281,22.0276954586292,0,22.3423438283324,22.0772786274292,22.0190314105745,21.9786532090538,22.024249610037,22.3239409508672,22.4395153978954,0,22.1460353523634
"POT001057",26.4221226554747,26.3360289537079,26.6540345937953,26.9829406710452,26.7769331630711,26.36355917555,26.7017368894276,26.7198627574673,26.5829073354301,26.8836691234926,26.6813709710042,27.0218927451962
"POT009205",22.8049093208804,22.1212666398065,22.8505844142008,21.4095566774258,22.6588355800591,22.3491915846405,22.1519604411171,22.0530813655812,21.3560607402134,22.1005314533311,21.682860887966,21.5869203979367
"POT006065",22.1528888760812,22.0752885004191,22.5069777219331,22.4340010167245,22.509541138038,22.1005314533311,22.1900573433538,22.2146606274992,22.2978208330237,22.4629874614424,22.2885292997049,22.0815757568871
"POT002876",23.3869286711923,22.7891117146933,0,23.317689726139,23.3348362916635,23.3120209760523,23.0803888151831,23.4845603641238,22.1378366938452,24.0286736599078,0,23.5452180846694
"POT001047",25.3075463163389,25.3822519704686,25.3641939807565,25.9999599274858,25.7528450944323,25.5880649398777,25.5746454933561,25.6876044270504,25.5878933164612,25.8392283971775,25.7474513578529,25.6897917840509
"POT010337",24.0752068792462,24.6989055583211,24.7839669896107,24.3744457328415,24.2492344239409,24.6343923122477,24.9858527050446,24.2713473262501,24.438348209892,23.7093564735977,23.8211394564146,25.2033677200214
"POT004662",0,20.1293081753305,20.480399723329,20.4816811989714,20.5725596089681,0,20.2767378201808,0,20.9188166619153,0,20.5507467853832,20.5333601531862
"POT007232",23.1838479700822,22.7391913955848,22.9629990561427,22.7446622327065,23.3543397886446,23.2846095050618,22.9231947164969,23.4487182574644,23.5491021527996,23.2606921656157,23.399108911378,22.4602398982495
"POT010313",23.1886848203291,22.512919816493,23.4250878174431,23.4169953964944,23.3961061515102,23.5608086032757,23.8533857091708,23.6397558053449,23.3074420891743,23.2241883743055,23.3060516736456,23.8822236072429
"POT008648",24.7090934912165,24.7131905671948,23.9486887573559,25.2020601357016,25.2514032383014,24.7594891886066,24.9758315286261,24.9605796559832,24.9446734610237,25.0495129041135,25.3113627885395,25.5237564777532
"POT003066",22.1149915625155,22.1261284553468,21.9801535268972,21.7048053813665,22.0763002195061,21.1867066948029,21.2923823010809,21.8631381727718,21.6757727297754,21.7842066864032,21.9385128332995,21.2820658164083
"POT001932",25.8225745262458,25.3877504668107,25.4742909311825,25.4396168478922,25.3180691512634,25.7163866026212,25.3730852475087,25.7758035570829,25.6605230383709,25.7600986064026,25.737454286082,25.5228590188592
"POT004276",23.8113723414515,23.5975297557396,23.5944576487304,23.5202532265162,23.7884546907954,23.6690390184102,23.4158356219361,23.6264487621234,23.6342261127151,23.8328699312789,23.7417031522912,23.4753118920852
"POT010292",24.4382847486985,24.3663302192343,24.3876518760494,24.4392363736143,24.655236339005,24.699805836067,24.0620876523515,24.4187976391284,24.4282865572594,24.4220745215172,24.0655430139324,24.1674487733735
"POT001448",21.9613041355678,23.7410859125324,23.5491021527996,23.5955962290443,23.4460696055985,23.5203731363397,23.6185172428311,23.4160934302,23.637767556754,23.6920024439943,23.5030026852007,23.9076572052072
"POT008886",21.4677209623434,0,21.3039635345622,21.3494885771361,21.4566351614024,21.4894442465641,21.3961845638212,21.6527224563325,21.3530477264275,21.452820364694,21.5131126450482,21.5407561741946
"POT002857",22.9416859766577,22.9093430463481,22.8744771229046,23.0891944156102,23.0722981530125,23.0262944641597,23.0240466565246,22.8137616232805,23.0685145804637,23.0068444703474,23.0864757683718,23.2585372809121
"POT010394",21.3421267674668,21.2627004915414,21.3800466907357,21.3412038942741,21.5734844727993,21.726046821138,21.2013797232042,21.3709257477984,21.7966955644049,21.2271740579122,21.3848490819546,21.1913532540072
"POT001850",25.1691705265075,25.0343526580857,25.0438516779224,24.9995944079015,24.9167957360539,25.1489544057042,24.9483768570107,24.9700925462057,24.8790944702709,24.9724171750332,24.867641096631,25.0845631748166
"POT002320",24.583423926391,24.0936980239063,24.6634034837408,24.6285639062791,24.7265042321277,24.6555639140394,24.6731973442279,24.6589989687651,24.7758035570829,24.9612423039506,25.0152074485749,24.7426799088192
"POT001766",25.1554158331145,25.150582161195,25.2952653141632,25.2504276752928,25.3220642987172,25.2151940699312,25.148915627228,25.2592918567343,25.0080849097018,25.0017431944782,25.0594081693995,25.1721881986359
"POT010931",24.3147890026898,24.3216859229905,24.1329671892985,23.5876072320563,24.2494514521536,24.0770014792118,23.8929140733574,24.3138207973626,24.0907940798746,24.1188612507688,24.0631580536523,24.0179277511491
"POT004246",26.3910985501792,27.5465728109592,26.2155829140622,26.8990830501251,26.4960534421562,26.5652177368814,26.7167267467242,26.4691131412887,26.2783127607091,26.0959727272055,26.4150619206086,26.7602763047793
"POT003808",24.4825923255669,24.1863137669534,25.2077302049578,24.1327319097392,23.6577458488789,24.4646958039048,24.6984287131537,24.6894452290721,24.8596072001838,24.897214348614,24.2724156463746,24.9175243239317
"POT003090",22.3074976779325,23.0971750585924,23.1903738940884,0,22.7770385478501,22.8514234675825,0,22.7788038524948,22.8115291369566,22.4255488733155,0,0
"POT004563",26.2168413097445,26.6755950788559,26.6683087247774,26.8488809704192,26.9493791539647,26.9013867552707,27.0442687020735,26.6327017241721,27.0663029054252,27.0208336532085,26.7737931822014,26.8485228482774
"POT004250",23.9331906889739,23.3873231915104,23.335790500163,23.6061422094925,23.7332445985778,23.5822182596134,23.3659966404123,24.0341427229795,23.6090768115889,23.7944166596392,23.9364294669288,23.4833306546725
"POT010390",23.9601377215209,24.5638367848237,23.9690386507129,24.3372206306045,23.9937766468844,23.9204350015036,24.1671424686928,23.9608447516948,23.9830276825974,0,0,23.8847406681446
"POT001567",25.3782879755557,25.6493272339442,25.5194135785785,25.6730894872422,25.512437632317,25.4695479218447,25.7713266490208,25.6128772690385,25.8732852666085,25.828397429225,25.6949004640327,25.287994128411
"POT002013",26.7997120489909,27.1757896740499,26.9491564814776,27.168156853966,26.8928446089336,26.9858744145607,27.1366286798688,26.9314558543711,27.0952685564084,27.1574989804952,27.0728582935316,27.1798756894114
"POT000970",23.3043814042366,23.2486844729727,23.0371963665432,23.5682511864927,23.5843992049129,23.5212122261632,23.5554354311769,23.5179730442192,23.8476629922625,23.8143094252039,23.7906436078291,23.4397436503568
"POT001081",24.1966303399022,23.8580424805802,0,24.3249161207014,23.9554448743986,24.1976054633195,24.470106732954,0,24.1393833509397,24.2981006148613,24.2922137717844,24.1956545569493
"POT001372",20.86423451747,0,20.7118786683676,20.626136794333,20.9725311171027,20.9121788744028,20.6924282061461,21.0310657704944,21.0130445509221,21.0812181512192,21.2529772004877,21.0287748152985
"POT004403",23.0116974886706,23.9600493183811,23.2748342471772,23.9913564521317,23.3968900829047,23.7510323906075,23.7488848377844,23.4195693401582,23.4503554655779,23.1452113593977,23.0379001365834,23.6522848118453
"POT004257",25.4814225311669,25.3903770714658,25.7513644645049,26.0124606941934,25.7013667506891,25.3973145346189,25.5426228843867,25.2835855031541,25.5053369229663,25.6420168672047,25.7016047079221,25.7987237324317
"POT008241",24.7511345753327,24.6488337142842,24.6371041978454,24.1872958859938,24.8990599944868,24.5727099396914,24.0978823172141,24.8250764014438,24.5934321576026,24.6161068179019,24.7616717452442,24.4694237121984
"POT006716",21.1827725922388,0,21.3800466907357,20.920126020687,21.2453368317621,21.0891944156102,21.0661838137493,21.3353271062883,21.4152424880348,0,21.0591358203061,0
"POT005891",24.6608494153516,23.9336409542754,24.383109402342,24.6147035544503,24.5889227508479,24.2687801256581,24.4710376040741,24.4571363582255,24.4658792343339,24.5110504544363,24.6330621795814,24.7670884707111
"POT002476",22.4423026766621,22.344458462051,22.5141727416523,23.3394651180737,22.6198384640025,22.9001201726881,22.9022381947033,22.8006898159147,23.400933623029,23.2156236440498,23.1668360989654,22.9056756573582
"POT001761",24.336267367847,24.3202403021677,24.2097020404054,24.3235424523845,24.3887688436878,24.3315599199884,24.6669824321163,24.5308863630224,24.3982609386835,24.4538754621956,24.3632583808269,24.4447434539278
"POT012361",25.9267817093801,26.0722449896932,25.9807854611764,25.8212611278779,25.8515759703287,26.1497103777291,25.8703953880269,26.0753497132685,25.8883686873757,25.4241588547425,25.5308268446726,25.8623532075884
"POT008232",21.9472445377405,21.7729379238396,0,21.5546394356454,0,21.3567592908176,0,0,21.7082621516658,21.6814460395978,21.3892153887166,21.9625049099673
"POT006071",22.411756125044,22.4201092853773,22.9133116466775,22.4359601461319,22.7505009133347,22.5379634175303,22.4693119143727,22.8558395153814,22.6044012029864,22.5630919758031,22.7073987352742,22.460589878854
"POT004168",22.0413637106726,22.3226213623388,22.0701209444768,0,0,0,0,0,0,0,0,0
"POT003828",26.1900121161499,26.410750617283,26.1415677163138,25.8705129757099,26.2951952361993,26.1633081629199,25.9891704681538,26.3321406532158,26.0298112493278,25.8772464954383,26.0855765168832,26.0776535079404
"POT006231",24.9808508178924,24.9829841774773,25.0692770067938,24.5416189417483,24.9585456356052,25.0446022346241,24.8215774256679,25.0949867918249,24.9883688324676,24.7645092034795,24.7924320729849,25.0121409644853
"POT008523",22.9837931580552,0,23.0337059600798,23.1627859092448,23.0367772927524,23.1988796310359,23.4474576011094,23.0522025177242,23.2751185220631,23.4494741228541,23.1082583526449,23.2768229960716
"POT001207",25.6671178239762,25.5973592546414,25.7603270717242,25.6864026373485,25.823570938166,26.044935690084,25.8699719929944,25.8943951848545,26.1110597147255,26.0623759154517,25.9508256880053,25.8381705970668
"POT001544",26.2826844867573,26.5680481881047,26.3982446266307,25.8860440839904,26.0675548262881,25.7745474011125,26.0697277145536,25.9231811124336,25.9388089299514,25.7866612851269,26.0349822801732,26.0972996577137
"POT003712",22.6823465581777,0,22.3860603465475,23.2038456264792,22.4955320406654,22.6708550347058,22.616880835064,22.6804805740991,22.6173966158982,22.7146689587015,22.5291474154593,22.6681085056657
"POT001818",28.428861577987,27.7163996865698,28.1880131657976,28.8659081435673,28.4613895158529,28.6387206011285,28.8272347272704,28.7340849344454,28.1831456573982,28.3627736351548,28.6372355118416,28.6491079127153
"POT008297",25.7690577448245,25.6503959477325,25.5314814115113,25.0403439077725,25.7869105026025,25.4063939514105,25.4010313103393,25.703322123585,25.1554930403842,25.4837919185576,25.5416189417483,24.8386515114487
"POT011333",22.214334537776,22.4733559636877,22.6112400771321,22.7218610190141,22.7153395020956,22.2382391162206,22.6912783598466,22.400021555689,22.6303426782279,22.4549548822499,22.4933834650073,22.2570125524699
"POT000317",24.3438758916069,24.5560789299792,24.4704170900684,25.040385717143,24.7474513578529,24.6853335387476,24.9645069201386,24.6298426202472,25.0250442365071,24.7874586295567,24.9039395675602,25.0392982795353
"POT009876",0,22.0637176396752,22.2673947932647,21.9481718572054,0,0,21.9587580152671,0,0,0,22.4449835145826,21.361746773762
"POT012890",24.1014134188155,23.7369642183043,23.9826796048972,24.3576320036956,24.0167382498701,23.9682477235546,24.368196836617,24.5182132331886,24.1676784592138,24.027577354987,24.2789507606393,24.0211514624489
"POT000672",22.3050775848422,0,21.9621165334871,22.6434598873208,23.16845911766,22.5079213952935,22.6796862626097,22.728602305213,22.6027939953843,23.173881440204,22.6325186892601,23.6843171607313
"POT002546",23.37238791639,23.0435680326288,22.9896425747823,24.022337332089,23.5010596612829,23.5630221302394,23.8217233858779,23.7336583635597,23.5246832658088,23.7187920536073,23.8064638750914,23.6760526201713
"POT011880",25.6428156635591,25.6899250522641,26.0774701546436,25.6190772300449,26.1074723569617,26.0335967486915,25.7315624569879,25.9092835257316,25.962434303838,25.8509086517662,25.8872533451935,26.0717541588338
"POT000508",25.4170598010854,26.5472938310927,26.3886539016457,24.5850299163451,25.8508132953406,26.3888181017598,25.9463032340707,25.6085975249563,25.4746932141561,24.3909346094237,24.7405198773407,25.610175750237
"POT001398",0,20.4099709473614,20.9733021807194,20.7218401637375,21.3559532408623,20.8416871877869,20.6799439250675,21.0902287446707,20.8820369834743,20.9628225947947,20.893710359782,20.4894442465641
"POT008812",22.6837819371893,22.8536141463561,22.5048218965395,22.5396207897911,22.4273660471173,22.7654099422601,22.3690892926184,22.607294188121,22.1248987647085,22.3681568629843,22.416480056235,22.2253510251101
"POT005528",23.8240567431478,23.3508377730082,23.3266313688418,23.7891515247083,23.5870348929998,23.227511947968,23.7526664783268,23.660577439662,23.5760017217304,23.5938880214316,23.6765907183614,23.6743293560131
"POT011718",21.9973821140997,22.4706032722949,0,23.0681865312011,22.2930281477354,23.0995044870265,23.4451856399455,22.8999174162443,22.8822609290998,22.6204650611016,22.7921937390247,22.9749305740351
"POT003012",23.7946149682362,24.0252132495159,23.9306666030298,24.1602333641411,23.6164994872002,23.769814442767,24.1278608550364,23.6170602580087,23.7354155420463,23.8930066873867,24.1379773675726,23.8842748769544
"POT011141",22.4189005564519,0,22.4793145080113,0,0,0,0,0,0,0,22.1697439879016,0
"POT000550",22.86423451747,22.3344544314799,22.4596147216361,22.6836320390084,22.9989835685262,22.8316141958355,22.4976043357801,22.9730744093578,23.0186409814442,22.8743270219794,23.2531215147294,22.9091598981428
"POT000744",30.2058302305812,29.9990029300807,30.0721427470341,30.6574460284444,30.105620382955,30.3899751825607,30.7800350267509,30.2549611578001,30.3417018780505,30.5436998693376,30.767224260164,30.5861150978651
"POT009689",22.2647060256318,22.0004113238594,22.16946875488,22.4277496643893,22.2034125304776,22.3222912765288,22.2259981714335,22.4266496885081,22.525328676046,22.1816509221393,22.788653820546,22.609031709046
